MSSubClass,MSZoning,LotFrontage,log_LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,log_MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,log_BsmtFinSF1,BsmtFinType2,log_BsmtFinSF2,log_BsmtUnfSF,log_TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,log_1stFlrSF,log_2ndFlrSF,log_LowQualFinSF,log_GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,log_GarageArea,GarageQual,GarageCond,PavedDrive,log_WoodDeckSF,log_OpenPorchSF,log_EnclosedPorch,log_3SsnPorch,log_ScreenPorch,log_PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,adjusted_price,log_price,Age,HasBasement,HasGarage,HasFireplace,month_year,sold_during_recession
80,RL,80.39097250563056,9.790990521308983,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,6,5,1967,1976,Gable,CompShg,HdBoard,HdBoard,BrkFace,5.886104031450156,TA,TA,CBlock,Gd,TA,Av,ALQ,6.270988431858299,Unf,0.0,7.050122520269059,7.427144133408616,GasA,Fa,Y,SBrkr,7.45298232946546,0.0,0.0,7.45298232946546,1,0,1,1,3,1,TA,7,Typ,1,Gd,Attchd,1967,RFn,2,6.175867270105761,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2009,WD,Normal,197900.0,1820679.9999999998,14.414721164890837,42,Yes,Yes,Yes,Jun 2009,Yes
60,RL,75.0,9.156306483483696,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,None,4.650958341091008,Gd,TA,PConc,Gd,TA,No,GLQ,6.690842277418564,Unf,0.0,5.783825182329737,7.029087564149662,GasA,Ex,Y,SBrkr,7.029087564149662,6.806829360392176,0.0,7.616775808698373,1,0,2,1,3,1,Gd,7,Typ,1,Gd,Attchd,2002,RFn,2,6.359573868672378,TA,TA,Y,0.0,5.356586274672012,0.0,0.0,0.0,0.0,0.0,3,2008,WD,Normal,237000.0,2180400.0,14.595019362803601,6,Yes,Yes,Yes,Mar 2008,Yes
50,C (all),60.0,8.922791623969637,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,4,1920,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,6.54965074223381,6.54965074223381,GasA,TA,Y,FuseA,6.54965074223381,6.066108090103747,0.0,7.029087564149662,0,0,1,0,2,1,TA,6,Typ,0,Not Applicable,Detchd,1980,RFn,2,6.270988431858299,TA,TA,Y,3.4339872044851463,0.0,5.10594547390058,0.0,0.0,0.0,0.0,4,2010,COD,Abnorml,68400.0,629280.0,13.352333176782096,90,Yes,Yes,No,Apr 2010,No
20,RL,67.0,9.191055610564316,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,4.709530201312334,Gd,TA,PConc,Gd,TA,No,GLQ,6.670766320845874,Unf,0.0,6.666956792429207,7.3613754289773485,GasA,Ex,Y,SBrkr,7.3613754289773485,0.0,0.0,7.3613754289773485,1,0,2,0,3,1,Gd,6,Typ,0,Not Applicable,Attchd,2002,RFn,2,6.300785794663244,TA,TA,Y,0.0,4.290459441148391,0.0,0.0,0.0,0.0,0.0,3,2009,WD,Normal,227000.0,2088399.9999999998,14.551909259353891,7,Yes,Yes,No,Mar 2009,Yes
20,RL,50.0,8.99342737041261,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Timber,Norm,Norm,1Fam,1Story,7,5,1990,1990,Hip,CompShg,HdBoard,HdBoard,BrkFace,4.007333185232471,TA,TA,CBlock,Gd,TA,No,ALQ,6.960347729101308,Unf,0.0,5.54907608489522,7.177782416195197,GasA,TA,Y,SBrkr,7.200424892944957,0.0,0.0,7.200424892944957,1,0,2,0,2,1,TA,6,Typ,1,TA,Attchd,1990,Fin,2,6.184148890937483,Gd,Gd,Y,0.0,4.07753744390572,0.0,0.0,4.51085950651685,0.0,0.0,7,2006,WD,Normal,180000.0,1655999.9999999998,14.319916217791894,16,Yes,Yes,Yes,Jul 2006,No
20,RL,61.0,9.082620630373812,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,7,1977,2008,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Gd,TA,Mn,LwQ,6.278521424165844,Rec,4.976733742420574,5.8998973535824915,6.947937068614969,GasA,TA,Y,SBrkr,6.947937068614969,0.0,0.0,6.947937068614969,0,0,2,0,3,1,Gd,5,Typ,0,Not Applicable,Detchd,1977,Unf,2,6.184148890937483,TA,TA,Y,0.0,0.0,0.0,0.0,5.666426688112432,0.0,0.0,9,2009,WD,Normal,150500.0,1384600.0,14.140922569456048,32,Yes,Yes,No,Sept 2009,No
90,RL,94.0,9.148571345578551,Pave,Reg,Low,AllPub,Corner,Gtl,Mitchel,Norm,Norm,Duplex,2Story,6,5,1971,1971,Mansard,CompShg,MetalSd,Wd Shng,None,0.0,TA,TA,CBlock,TA,TA,Av,Unf,0.0,Unf,0.0,6.816735880594968,6.816735880594968,GasA,TA,Y,SBrkr,6.816735880594968,6.816735880594968,0.0,7.509335266016592,0,0,2,2,4,2,TA,8,Typ,0,Not Applicable,Not Applicable,1,Not Applicable,0,0.0,Not Applicable,Not Applicable,Y,4.859812404361672,0.0,0.0,0.0,0.0,0.0,0.0,4,2010,WD,Normal,139000.0,1278800.0,14.061433478150628,39,Yes,No,No,Apr 2010,No
50,RL,50.0,9.173572647783969,Pave,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Feedr,Norm,1Fam,1.5Fin,6,7,1919,1990,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,6.690842277418564,6.690842277418564,GasA,Ex,Y,SBrkr,7.438383530044307,6.618738983517219,0.0,7.803026643632217,0,0,2,0,4,1,Gd,10,Min2,1,Gd,Detchd,1969,Unf,1,5.820082930352362,TA,TA,Y,5.60947179518496,0.0,3.7612001156935624,0.0,4.762173934797756,0.0,0.0,3,2010,WD,Normal,169000.0,1554799.9999999998,14.256858121129538,91,Yes,Yes,Yes,Mar 2010,No
50,RM,50.0,8.699681400989514,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,6,1939,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Fa,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,6.660575149839686,6.660575149839686,GasA,Ex,Y,FuseF,6.716594773520978,6.376726947898627,0.0,7.253470382684528,0,0,1,0,4,1,TA,6,Typ,1,Gd,Detchd,1939,Unf,1,5.638354669333745,TA,TA,Y,3.828641396489095,0.0,0.0,0.0,0.0,0.0,0.0,5,2009,WD,Normal,132500.0,1219000.0,14.013542228807617,70,Yes,Yes,Yes,May 2009,Yes
20,RL,69.83881255342126,9.189218875354072,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Feedr,Norm,1Fam,1Story,6,5,1963,1963,Hip,CompShg,HdBoard,HdBoard,BrkFace,6.113682179832232,TA,TA,CBlock,TA,TA,No,ALQ,6.345636360828596,Rec,4.406719247264253,6.520621127558696,7.192182058713246,GasA,TA,Y,SBrkr,7.192182058713246,0.0,0.0,7.192182058713246,1,0,1,1,3,1,TA,6,Typ,2,Gd,Attchd,1963,Unf,2,6.270988431858299,TA,TA,Y,0.0,3.295836866004329,0.0,0.0,0.0,0.0,0.0,6,2010,WD,Normal,143000.0,1315600.0,14.089804153406206,47,Yes,Yes,Yes,Jun 2010,No
20,RL,104.71669800367619,10.505094936455558,Pave,IR1,Low,AllPub,Inside,Mod,ClearCr,Norm,Norm,1Fam,1Story,5,5,1964,1964,Gable,CompShg,Wd Sdng,Wd Sdng,BrkCmn,6.432940092739179,TA,Gd,CBlock,TA,TA,Av,Rec,6.70073110954781,Unf,0.0,6.70073110954781,7.393263094763838,GasA,Fa,Y,SBrkr,7.367077059881012,0.0,0.0,7.367077059881012,0,1,2,0,4,1,TA,7,Typ,0,Not Applicable,Attchd,1964,Unf,2,5.968707559985366,TA,TA,N,5.1298987149230735,5.293304824724492,0.0,0.0,0.0,0.0,0.0,6,2006,WD,Normal,190000.0,1747999.9999999998,14.373983407279834,42,Yes,Yes,No,Jun 2006,No
120,RL,40.0,8.642062173462106,Pave,IR1,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,2000,2000,Gable,CompShg,CemntBd,CmentBd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,7.055312843339752,Unf,0.0,5.840641657373398,7.31455283232408,GasA,Ex,Y,SBrkr,7.414572881350589,0.0,0.0,7.414572881350589,1,0,2,0,2,1,Ex,5,Typ,1,Ex,Attchd,2000,Fin,2,6.214608098422191,TA,TA,Y,5.3612921657094255,4.0943445622221,0.0,0.0,0.0,0.0,0.0,10,2009,WD,Normal,278000.0,2557600.0,14.754580267719247,9,Yes,Yes,Yes,Oct 2009,No
60,RL,86.0,9.311632623458054,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,6.670766320845874,Gd,TA,PConc,Gd,TA,Mn,Unf,0.0,Unf,0.0,6.990256500493881,6.990256500493881,GasA,Ex,Y,SBrkr,7.02197642307216,6.7464121285733745,0.0,7.58629630715272,0,0,2,1,3,1,Ex,8,Typ,1,Gd,BuiltIn,2006,Fin,3,6.625392368007956,TA,TA,Y,5.181783550292085,4.31748811353631,0.0,0.0,0.0,0.0,0.0,10,2006,New,Partial,281000.0,2585200.0,14.76531381918807,0,Yes,Yes,Yes,Oct 2006,No
80,RL,75.48247488648012,9.554851637414007,Pave,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,7,1964,1964,Hip,CompShg,Wd Sdng,HdBoard,BrkFace,4.465908118654584,TA,TA,PConc,TA,TA,Av,GLQ,6.922643891475888,Unf,0.0,4.9344739331306915,7.050122520269059,GasA,TA,Y,SBrkr,7.050122520269059,0.0,0.0,7.050122520269059,1,0,1,0,3,1,TA,6,Typ,1,Gd,Attchd,1964,RFn,2,6.184148890937483,TA,TA,Y,5.429345628954441,0.0,0.0,0.0,0.0,0.0,0.0,4,2010,WD,Normal,180500.0,1660599.9999999998,14.322690143001864,46,Yes,Yes,Yes,Apr 2010,No
160,RM,21.0,7.427144133408616,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,5,7,1972,1972,Gable,CompShg,CemntBd,CmentBd,BrkFace,5.594711379601839,TA,TA,CBlock,TA,TA,No,ALQ,5.44673737166631,Unf,0.0,5.991464547107982,6.447305862541213,GasA,TA,Y,SBrkr,6.447305862541213,6.511745329644728,0.0,7.172424577124845,0,0,2,1,3,1,TA,6,Typ,0,Not Applicable,Detchd,1972,Unf,1,5.579729825986222,TA,TA,Y,5.225746673713202,0.0,0.0,0.0,0.0,0.0,0.0,2,2009,WD,Normal,119500.0,1099400.0,13.910276043995331,37,Yes,Yes,No,Feb 2009,Yes
70,RM,60.0,8.79497643168877,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,4,1892,1965,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,Stone,TA,TA,No,Unf,0.0,Unf,0.0,6.902742737158593,6.902742737158593,GasA,TA,N,SBrkr,7.229113877793302,6.902742737158593,0.0,7.771910256435763,0,0,2,0,4,2,TA,11,Min2,0,Not Applicable,Attchd,1985,RFn,1,6.07073772800249,TA,TA,Y,0.0,5.662960480135946,0.0,0.0,0.0,0.0,0.0,12,2009,WD,Normal,107500.0,988999.9999999999,13.804450621726684,117,Yes,Yes,No,Dec 2009,No
60,RL,78.0,9.224341891611996,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7,5,1976,1976,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,No,GLQ,5.272999558563747,Unf,0.0,6.459904454377535,6.725033642166843,GasA,TA,Y,SBrkr,6.725033642166843,6.725033642166843,0.0,7.417580402414544,0,0,2,1,4,1,TA,8,Typ,1,TA,Attchd,1976,RFn,2,6.270988431858299,TA,TA,Y,0.0,3.367295829986474,0.0,0.0,5.560681631015528,0.0,0.0,3,2006,WD,Normal,162900.0,1498680.0,14.220095945898759,30,Yes,Yes,Yes,Mar 2006,No
20,RL,60.0,9.00859131751613,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,7,1955,1990,Hip,CompShg,WdShing,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,5.123963979403259,Unf,0.0,6.548219102762372,6.762729506931879,GasA,TA,Y,SBrkr,6.762729506931879,0.0,0.0,6.762729506931879,1,0,1,0,2,1,TA,5,Typ,0,Not Applicable,Detchd,1957,Unf,2,6.35088571671474,TA,TA,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2006,WD,Normal,115000.0,1058000.0,13.871891836579518,51,Yes,Yes,No,Apr 2006,No
20,RL,70.0,9.036106025364846,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,5,5,1968,1968,Hip,CompShg,HdBoard,HdBoard,BrkFace,5.1298987149230735,TA,TA,CBlock,TA,TA,Av,BLQ,6.92461239604856,Unf,0.0,3.6109179126442243,6.959398512133975,GasA,Gd,Y,SBrkr,6.959398512133975,0.0,0.0,6.959398512133975,1,0,1,1,3,1,TA,5,Typ,0,Not Applicable,Attchd,1968,RFn,1,5.666426688112432,TA,TA,Y,5.877735781779639,0.0,0.0,0.0,0.0,0.0,0.0,11,2006,WD,Normal,138500.0,1274200.0,14.05782987347037,38,Yes,Yes,No,Nov 2006,No
20,RL,80.0,9.071193240566025,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1963,1963,Hip,CompShg,MetalSd,MetalSd,BrkFace,5.003946305945459,TA,Gd,CBlock,TA,TA,Mn,ALQ,6.655440350367647,Unf,0.0,5.84354441703136,7.02197642307216,GasA,Gd,Y,SBrkr,7.029087564149662,0.0,0.0,7.029087564149662,1,0,2,0,3,1,TA,6,Typ,0,Not Applicable,Attchd,1963,RFn,2,6.26530121273771,TA,TA,Y,5.262690188904886,3.044522437723423,4.820281565605037,0.0,0.0,0.0,0.0,12,2008,WD,Normal,155000.0,1426000.0,14.170384581218405,45,Yes,Yes,No,Dec 2008,Yes
180,RM,35.0,8.209580483475577,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,SFoyer,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,4.418840607796598,TA,TA,PConc,Gd,TA,Gd,GLQ,6.306275286948016,Unf,0.0,0.0,6.306275286948016,GasA,Gd,Y,SBrkr,6.9782137426306985,0.0,0.0,6.9782137426306985,1,0,2,0,2,1,TA,5,Typ,0,Not Applicable,Basment,2005,Fin,2,6.26530121273771,TA,TA,Y,0.0,3.8066624897703196,0.0,0.0,0.0,0.0,0.0,6,2006,New,Partial,140000.0,1288000.0,14.06860196204365,1,Yes,Yes,No,Jun 2006,No
60,RL,313.0,11.064886829303003,Pave,IR3,Bnk,AllPub,Corner,Gtl,Edwards,Feedr,Norm,1Fam,2Story,10,5,2008,2008,Hip,ClyTile,Stucco,Stucco,Stone,6.680854678790215,Ex,TA,PConc,Ex,TA,Gd,GLQ,8.638525476583762,Unf,0.0,6.1463292576688975,8.717845704894916,GasA,Ex,Y,SBrkr,8.453827315794417,6.85751406254539,0.0,8.63817111796914,2,0,2,1,3,1,Ex,12,Typ,3,Gd,Attchd,2008,Fin,2,7.257707677160043,TA,TA,Y,5.3706380281276624,5.680172609017068,0.0,0.0,0.0,6.175867270105761,0.0,1,2008,New,Partial,160000.0,1472000.0,14.202133257618554,0,Yes,Yes,Yes,Jan 2008,Yes
20,RL,75.0,8.922791623969637,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1959,1994,Hip,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,5.831882477283517,Rec,6.810142450115136,0.0,7.1284959456800365,GasA,Ex,Y,SBrkr,7.1284959456800365,0.0,0.0,7.1284959456800365,1,0,1,1,3,1,Gd,6,Typ,0,Not Applicable,Attchd,1959,RFn,1,5.723585101952381,TA,TA,Y,5.389071729816501,0.0,0.0,0.0,0.0,0.0,0.0,5,2010,WD,Normal,154000.0,1416800.0,14.163912071266434,51,Yes,Yes,No,May 2010,No
60,RL,71.1080489689079,9.283869605264298,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,None,5.84354441703136,Gd,TA,PConc,Gd,TA,No,GLQ,6.543911845564792,Unf,0.0,5.652489180268651,6.88653164253051,GasA,Ex,Y,SBrkr,6.913737350659685,6.88653164253051,0.0,7.592870287844818,0,0,2,1,3,1,Gd,9,Typ,1,TA,Attchd,1999,Fin,2,6.19644412779452,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2009,WD,Normal,225000.0,2069999.9999999998,14.543059648333223,10,Yes,Yes,Yes,May 2009,Yes
70,RL,66.84853334409578,8.922791623969637,Pave,IR1,Bnk,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,6,7,1942,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,6.306275286948016,Unf,0.0,5.41610040220442,6.648984550024776,GasA,Fa,Y,SBrkr,6.625392368007956,6.60934924316738,0.0,7.3098814858247865,0,0,1,0,3,1,Gd,7,Typ,2,Gd,Attchd,1942,Unf,1,5.365976015021851,TA,TA,P,0.0,0.0,0.0,0.0,5.41610040220442,0.0,0.0,11,2009,WD,Normal,177500.0,1632999.9999999998,14.305929984322287,67,Yes,Yes,Yes,Nov 2009,No
60,RL,92.0,9.222367752188902,Pave,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1994,1994,Hip,CompShg,VinylSd,VinylSd,BrkFace,5.971261839790462,Gd,TA,PConc,Gd,TA,No,GLQ,6.608000625296087,Unf,0.0,6.054439346269371,7.061334366910438,GasA,Ex,Y,SBrkr,7.093404625868766,7.188412736496954,0.0,7.834788107388194,1,0,2,1,4,1,Gd,8,Typ,1,TA,Attchd,1994,RFn,3,6.739336627357174,TA,TA,Y,5.736572297479192,4.3694478524670215,0.0,0.0,0.0,0.0,0.0,12,2006,WD,Normal,290000.0,2668000.0,14.796840060830174,12,Yes,Yes,Yes,Dec 2006,No
20,RL,73.0,9.069813136839207,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,5.43372200355424,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,7.388327859577107,7.388327859577107,GasA,Ex,Y,SBrkr,7.388327859577107,0.0,0.0,7.388327859577107,0,0,2,0,3,1,Gd,7,Typ,0,Not Applicable,Attchd,2005,RFn,3,6.727431724850855,TA,TA,Y,5.342334251964811,4.0943445622221,0.0,0.0,0.0,0.0,0.0,4,2006,WD,Normal,232000.0,2134400.0,14.573696603219075,1,Yes,Yes,No,Apr 2006,No
160,RM,32.0,8.120886021092838,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Stone,4.770684624465665,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,6.884486652042782,6.884486652042782,GasA,Ex,Y,SBrkr,6.884486652042782,6.597145701886651,0.0,7.443663683115591,0,0,2,0,3,1,Gd,7,Maj1,0,Not Applicable,Detchd,2004,Unf,2,5.942799375126701,TA,TA,Y,0.0,3.713572066704308,0.0,0.0,0.0,0.0,0.0,4,2006,WD,Normal,130000.0,1196000.0,13.994494049612767,2,Yes,Yes,No,Apr 2006,No
20,RL,108.0,9.486000469200638,Pave,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2006,2007,Hip,CompShg,VinylSd,VinylSd,Stone,5.707110264748875,Gd,TA,PConc,Ex,TA,No,GLQ,7.360739903058278,Unf,0.0,4.394449154672439,7.410347097821024,GasA,Ex,Y,SBrkr,7.410347097821024,0.0,0.0,7.410347097821024,1,0,2,0,2,1,Ex,6,Typ,2,Ex,Attchd,2006,Fin,2,6.734591659972948,TA,TA,Y,6.003887067106539,4.634728988229636,0.0,0.0,0.0,0.0,0.0,11,2009,WD,Normal,325000.0,2990000.0,14.910784279814974,3,Yes,Yes,Yes,Nov 2009,No
120,RL,48.0,8.847359875474174,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,Stone,4.553876891600541,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,7.221835825288449,7.221835825288449,GasA,Ex,Y,SBrkr,7.221835825288449,0.0,0.0,7.221835825288449,0,0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2005,RFn,2,6.163314804034641,TA,TA,Y,4.890349128221754,3.58351893845611,0.0,0.0,0.0,0.0,0.0,9,2006,New,Partial,202500.0,1862999.9999999998,14.437699186352233,1,Yes,Yes,Yes,Sept 2006,No
20,RL,60.0,8.996280439395015,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,1994,1995,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,PConc,Gd,Gd,No,ALQ,6.616065185132817,Unf,0.0,5.501258210544727,6.898714534329988,GasA,Ex,Y,SBrkr,6.898714534329988,0.0,0.0,6.898714534329988,1,0,1,0,3,1,TA,5,Typ,0,Not Applicable,Detchd,2000,Unf,2,6.175867270105761,TA,TA,Y,0.0,4.174387269895637,0.0,0.0,0.0,0.0,0.0,5,2009,WD,Normal,138000.0,1269600.0,14.05421323584368,15,Yes,Yes,No,May 2009,Yes
20,RM,100.0,9.392745258631441,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,7,1948,2005,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,GLQ,4.976733742420574,ALQ,6.411818267709897,5.153291594497779,6.829793737512425,GasA,Ex,Y,SBrkr,7.023758954738443,0.0,0.0,7.023758954738443,1,0,1,0,2,1,Gd,6,Typ,0,Not Applicable,Attchd,1948,Unf,2,6.270988431858299,TA,TA,Y,0.0,3.6109179126442243,0.0,0.0,0.0,0.0,0.0,5,2008,WD,Normal,147000.0,1352400.0,14.1173920892418,60,Yes,Yes,No,May 2008,Yes
20,RL,66.39542116696218,8.875426919818963,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,6,5,1991,1991,Gable,CompShg,HdBoard,HdBoard,BrkFace,4.48863636973214,TA,TA,CBlock,Gd,TA,No,GLQ,7.0909098220799835,Unf,0.0,4.3694478524670215,7.153833801578843,GasA,Gd,Y,SBrkr,7.166265974133638,0.0,0.0,7.166265974133638,1,0,2,0,3,1,Gd,6,Typ,0,Not Applicable,Attchd,1991,RFn,2,6.208590026096629,TA,TA,Y,4.727387818712341,3.9512437185814275,0.0,0.0,0.0,0.0,0.0,6,2008,WD,Normal,179200.0,1648639.9999999998,14.315461870138337,17,Yes,Yes,No,Jun 2008,Yes
20,RL,100.0,9.770013301136158,Pave,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,PosA,Norm,1Fam,1Story,7,8,1959,2002,Gable,CompShg,BrkFace,HdBoard,None,0.0,Gd,Gd,PConc,Gd,TA,Av,GLQ,7.249215057114389,Unf,0.0,6.208590026096629,7.551186867296149,GasA,TA,Y,SBrkr,7.551186867296149,0.0,0.0,7.551186867296149,1,0,2,0,3,1,Ex,7,Typ,2,TA,Attchd,1959,Fin,2,6.342121418721152,TA,TA,Y,0.0,5.337538079701318,5.093750200806762,0.0,0.0,0.0,0.0,5,2010,WD,Normal,335000.0,3081999.9999999995,14.941089619326778,51,Yes,Yes,Yes,May 2010,No
20,RL,68.0,9.08421009483197,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2005,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,4.394449154672439,Gd,TA,PConc,Gd,TA,No,GLQ,6.8308742346461795,Unf,0.0,5.857933154483459,7.150701457592526,GasA,Ex,Y,SBrkr,7.150701457592526,0.0,0.0,7.150701457592526,1,0,2,0,3,1,Gd,6,Typ,0,Not Applicable,Attchd,2005,RFn,2,6.2324480165505225,TA,TA,Y,5.579729825986222,4.59511985013459,0.0,0.0,0.0,0.0,0.0,1,2007,New,Partial,203000.0,1867599.9999999998,14.440165277525338,2,Yes,Yes,No,Jan 2007,No
60,RL,69.55414841908373,9.166701914946353,Pave,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1990,1990,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,5.820082930352362,Gd,TA,PConc,Ex,TA,No,GLQ,6.180016653652572,Unf,0.0,6.879355804460439,7.282073658093465,GasA,Ex,Y,SBrkr,7.282073658093465,7.213768308118642,0.0,7.941295570906532,0,0,2,1,4,1,Gd,9,Typ,1,Ex,Attchd,1990,RFn,2,6.621405651764134,Gd,Gd,Y,6.2166061010848646,0.0,0.0,0.0,0.0,0.0,0.0,6,2007,WD,Normal,302000.0,2778400.0,14.837386140331315,17,Yes,Yes,Yes,Jun 2007,No
60,RL,108.0,9.6006918422743,Pave,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,9,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,5.111987788356544,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,7.2399325913204695,7.2399325913204695,GasA,Ex,Y,SBrkr,7.260522598089852,7.071573364211532,0.0,7.8632667240095735,0,0,2,1,4,1,Gd,10,Typ,1,TA,BuiltIn,1999,Fin,3,6.659293919683638,TA,TA,Y,6.505784060128229,3.4339872044851463,0.0,0.0,0.0,0.0,0.0,5,2010,WD,Normal,333168.0,3065145.5999999996,14.935605956551191,11,Yes,Yes,Yes,May 2010,No
